Trust,Rank,Consensus,Emission,netuid,block,alive,owner_take,timestamp,day
0.0,0.0,0.006692851,0.0,9,1605600,False,0.0,2023-10-29 19:03:00.256,302
0.0,0.0,0.006692851,0.0,10,1605600,False,0.0,2023-10-29 19:03:00.256,302
0.90978694,0.09102223,0.9836633,0.095616646,11,1605600,True,123.91918,2023-10-29 19:03:00.256,302
0.0,0.0,0.006692851,0.0,12,1605600,False,0.0,2023-10-29 19:03:00.256,302
0.0,0.0,0.006692851,0.0,13,1605600,False,0.0,2023-10-29 19:03:00.256,302
0.0,0.0,0.006692851,0.0,14,1605600,False,0.0,2023-10-29 19:03:00.256,302
0.0,0.0,0.006692851,0.0,15,1605600,False,0.0,2023-10-29 19:03:00.256,302
0.0,0.0,0.006692851,0.0,16,1605600,False,0.0,2023-10-29 19:03:00.256,302
0.0,0.0,0.006692851,0.0,17,1605600,False,0.0,2023-10-29 19:03:00.256,302
0.0,0.0,0.006692851,0.0,18,1605600,False,0.0,2023-10-29 19:03:00.256,302
0.0,0.0,0.006692851,0.0,19,1605600,False,0.0,2023-10-29 19:03:00.256,302
0.0,0.0,0.006692851,0.0,20,1605600,False,0.0,2023-10-29 19:03:00.256,302
0.0,0.0,0.006692851,0.0,21,1605600,False,0.0,2023-10-29 19:03:00.256,302
0.0,0.0,0.006692851,0.0,22,1605600,False,0.0,2023-10-29 19:03:00.256,302
0.0,0.0,0.006692851,0.0,23,1605600,False,0.0,2023-10-29 19:03:00.256,302
0.0,0.0,0.006692851,0.0,24,1605600,False,0.0,2023-10-29 19:03:00.256,302
0.0,0.0,0.006692851,0.0,25,1605600,False,0.0,2023-10-29 19:03:00.256,302
0.0,0.0,0.006692851,0.0,26,1605600,False,0.0,2023-10-29 19:03:00.256,302
0.0,0.0,0.006692851,0.0,27,1605600,False,0.0,2023-10-29 19:03:00.256,302
0.0,0.0,0.006692851,0.0,28,1605600,False,0.0,2023-10-29 19:03:00.256,302
0.0,0.0,0.006692851,0.0,29,1605600,False,0.0,2023-10-29 19:03:00.256,302
0.0,0.0,0.006692851,0.0,30,1605600,False,0.0,2023-10-29 19:03:00.256,302
0.0,0.0,0.006692851,0.0,31,1605600,False,0.0,2023-10-29 19:03:00.256,302
0.0014412221,0.0011089754,0.0067893467,8.143829e-06,0,1612800,True,0.010554403,2023-10-30 19:03:05.728,303
0.94720626,0.496068,0.98870534,0.5305018,1,1612800,True,687.53033,2023-10-30 19:03:05.728,303
0.0,0.0,0.006692851,0.0,2,1612800,False,0.0,2023-10-30 19:03:05.728,303
0.628465,0.050908282,0.78324026,0.04312829,3,1612800,True,55.894264,2023-10-30 19:03:05.728,303
0.60242367,0.14437237,0.73579705,0.11490024,4,1612800,True,148.91072,2023-10-30 19:03:05.728,303
0.88242453,0.20198162,0.97863173,0.21380109,5,1612800,True,277.0862,2023-10-30 19:03:05.728,303
0.0,0.0,0.006692851,0.0,6,1612800,False,0.0,2023-10-30 19:03:05.728,303
0.0,0.0,0.006692851,0.0,7,1612800,False,0.0,2023-10-30 19:03:05.728,303
0.16384748,0.003331463,0.033519775,0.000120785524,8,1612800,True,0.15653805,2023-10-30 19:03:05.728,303
0.22048143,0.011202333,0.05758488,0.0006977434,9,1612800,True,0.9042754,2023-10-30 19:03:05.728,303
0.0,0.0,0.006692851,0.0,10,1612800,False,0.0,2023-10-30 19:03:05.728,303
0.90933305,0.09102703,0.9835902,0.09684191,11,1612800,True,125.50711,2023-10-30 19:03:05.728,303
0.0,0.0,0.006692851,0.0,12,1612800,False,0.0,2023-10-30 19:03:05.728,303
0.0,0.0,0.006692851,0.0,13,1612800,False,0.0,2023-10-30 19:03:05.728,303
0.0,0.0,0.006692851,0.0,14,1612800,False,0.0,2023-10-30 19:03:05.728,303
0.0,0.0,0.006692851,0.0,15,1612800,False,0.0,2023-10-30 19:03:05.728,303
0.0,0.0,0.006692851,0.0,16,1612800,False,0.0,2023-10-30 19:03:05.728,303
0.0,0.0,0.006692851,0.0,17,1612800,False,0.0,2023-10-30 19:03:05.728,303
0.0,0.0,0.006692851,0.0,18,1612800,False,0.0,2023-10-30 19:03:05.728,303
0.0,0.0,0.006692851,0.0,19,1612800,False,0.0,2023-10-30 19:03:05.728,303
0.0,0.0,0.006692851,0.0,20,1612800,False,0.0,2023-10-30 19:03:05.728,303
0.0,0.0,0.006692851,0.0,21,1612800,False,0.0,2023-10-30 19:03:05.728,303
0.0,0.0,0.006692851,0.0,22,1612800,False,0.0,2023-10-30 19:03:05.728,303
0.0,0.0,0.006692851,0.0,23,1612800,False,0.0,2023-10-30 19:03:05.728,303
0.0,0.0,0.006692851,0.0,24,1612800,False,0.0,2023-10-30 19:03:05.728,303
0.0,0.0,0.006692851,0.0,25,1612800,False,0.0,2023-10-30 19:03:05.728,303
0.0,0.0,0.006692851,0.0,26,1612800,False,0.0,2023-10-30 19:03:05.728,303
0.0,0.0,0.006692851,0.0,27,1612800,False,0.0,2023-10-30 19:03:05.728,303
0.0,0.0,0.006692851,0.0,28,1612800,False,0.0,2023-10-30 19:03:05.728,303
0.0,0.0,0.006692851,0.0,29,1612800,False,0.0,2023-10-30 19:03:05.728,303
0.0,0.0,0.006692851,0.0,30,1612800,False,0.0,2023-10-30 19:03:05.728,303
0.0,0.0,0.006692851,0.0,31,1612800,False,0.0,2023-10-30 19:03:05.728,303
0.0011708253,0.001104398,0.006771139,8.043943e-06,0,1620000,True,0.010424951,2023-10-31 19:03:11.200,304
0.95970917,0.5020771,0.99001956,0.53468233,1,1620000,True,692.94836,2023-10-31 19:03:11.200,304
0.0,0.0,0.006692851,0.0,2,1620000,False,0.0,2023-10-31 19:03:11.200,304
0.6411002,0.051338375,0.80392396,0.04439548,3,1620000,True,57.536545,2023-10-31 19:03:11.200,304
0.6021272,0.13111614,0.7352203,0.1036944,4,1620000,True,134.38794,2023-10-31 19:03:11.200,304
0.8946118,0.20736721,0.981037,0.21883015,5,1620000,True,283.6039,2023-10-31 19:03:11.200,304
0.0,0.0,0.006692851,0.0,6,1620000,False,0.0,2023-10-31 19:03:11.200,304
0.0,0.0,0.006692851,0.0,7,1620000,False,0.0,2023-10-31 19:03:11.200,304
0.16951697,0.0036463833,0.03540586,0.00013887342,8,1620000,True,0.17997997,2023-10-31 19:03:11.200,304
0.22520937,0.011444679,0.060204998,0.00074117,9,1620000,True,0.96055645,2023-10-31 19:03:11.200,304
0.0,0.0,0.006692851,0.0,10,1620000,False,0.0,2023-10-31 19:03:11.200,304
0.92789495,0.09190566,0.9863322,0.09750954,11,1620000,True,126.37237,2023-10-31 19:03:11.200,304
0.0,0.0,0.006692851,0.0,12,1620000,False,0.0,2023-10-31 19:03:11.200,304
0.0,0.0,0.006692851,0.0,13,1620000,False,0.0,2023-10-31 19:03:11.200,304
0.0,0.0,0.006692851,0.0,14,1620000,False,0.0,2023-10-31 19:03:11.200,304
0.0,0.0,0.006692851,0.0,15,1620000,False,0.0,2023-10-31 19:03:11.200,304
0.0,0.0,0.006692851,0.0,16,1620000,False,0.0,2023-10-31 19:03:11.200,304
0.0,0.0,0.006692851,0.0,17,1620000,False,0.0,2023-10-31 19:03:11.200,304
0.0,0.0,0.006692851,0.0,18,1620000,False,0.0,2023-10-31 19:03:11.200,304
0.0,0.0,0.006692851,0.0,19,1620000,False,0.0,2023-10-31 19:03:11.200,304
0.0,0.0,0.006692851,0.0,20,1620000,False,0.0,2023-10-31 19:03:11.200,304
0.0,0.0,0.006692851,0.0,21,1620000,False,0.0,2023-10-31 19:03:11.200,304
0.0,0.0,0.006692851,0.0,22,1620000,False,0.0,2023-10-31 19:03:11.200,304
0.0,0.0,0.006692851,0.0,23,1620000,False,0.0,2023-10-31 19:03:11.200,304
0.0,0.0,0.006692851,0.0,24,1620000,False,0.0,2023-10-31 19:03:11.200,304
0.0,0.0,0.006692851,0.0,25,1620000,False,0.0,2023-10-31 19:03:11.200,304
0.0,0.0,0.006692851,0.0,26,1620000,False,0.0,2023-10-31 19:03:11.200,304
0.0,0.0,0.006692851,0.0,27,1620000,False,0.0,2023-10-31 19:03:11.200,304
0.0,0.0,0.006692851,0.0,28,1620000,False,0.0,2023-10-31 19:03:11.200,304
0.0,0.0,0.006692851,0.0,29,1620000,False,0.0,2023-10-31 19:03:11.200,304
0.0,0.0,0.006692851,0.0,30,1620000,False,0.0,2023-10-31 19:03:11.200,304
0.0,0.0,0.006692851,0.0,31,1620000,False,0.0,2023-10-31 19:03:11.200,304
0.0011706308,0.0011038356,0.0067711263,8.078561e-06,0,1627200,True,0.010469816,2023-11-01 19:03:16.672,305
0.95926344,0.50262517,0.9899754,0.53782046,1,1627200,True,697.0154,2023-11-01 19:03:16.672,305
0.0,0.0,0.006692851,0.0,2,1627200,False,0.0,2023-11-01 19:03:16.672,305
0.6269461,0.050463457,0.78065044,0.042579666,3,1627200,True,55.18325,2023-11-01 19:03:16.672,305
0.58787113,0.12998468,0.7065551,0.09926745,4,1627200,True,128.65062,2023-11-01 19:03:16.672,305
0.895163,0.20874655,0.98113924,0.22136992,5,1627200,True,286.89542,2023-11-01 19:03:16.672,305
0.0,0.0,0.006692851,0.0,6,1627200,False,0.0,2023-11-01 19:03:16.672,305
0.0,0.0,0.006692851,0.0,7,1627200,False,0.0,2023-11-01 19:03:16.672,305
0.16925006,0.0036356095,0.03531481,0.0001387723,8,1627200,True,0.17984891,2023-11-01 19:03:16.672,305
0.225371,0.011446942,0.06029652,0.0007460198,9,1627200,True,0.9668417,2023-11-01 19:03:16.672,305
0.0,0.0,0.006692851,0.0,10,1627200,False,0.0,2023-11-01 19:03:16.672,305
0.92762524,0.09199384,0.98629576,0.09806964,11,1627200,True,127.09825,2023-11-01 19:03:16.672,305
0.0,0.0,0.006692851,0.0,12,1627200,False,0.0,2023-11-01 19:03:16.672,305
0.0,0.0,0.006692851,0.0,13,1627200,False,0.0,2023-11-01 19:03:16.672,305
0.0,0.0,0.006692851,0.0,14,1627200,False,0.0,2023-11-01 19:03:16.672,305
0.0,0.0,0.006692851,0.0,15,1627200,False,0.0,2023-11-01 19:03:16.672,305
0.0,0.0,0.006692851,0.0,16,1627200,False,0.0,2023-11-01 19:03:16.672,305
0.0,0.0,0.006692851,0.0,17,1627200,False,0.0,2023-11-01 19:03:16.672,305
0.0,0.0,0.006692851,0.0,18,1627200,False,0.0,2023-11-01 19:03:16.672,305
0.0,0.0,0.006692851,0.0,19,1627200,False,0.0,2023-11-01 19:03:16.672,305
0.0,0.0,0.006692851,0.0,20,1627200,False,0.0,2023-11-01 19:03:16.672,305
0.0,0.0,0.006692851,0.0,21,1627200,False,0.0,2023-11-01 19:03:16.672,305
0.0,0.0,0.006692851,0.0,22,1627200,False,0.0,2023-11-01 19:03:16.672,305
0.0,0.0,0.006692851,0.0,23,1627200,False,0.0,2023-11-01 19:03:16.672,305
0.0,0.0,0.006692851,0.0,24,1627200,False,0.0,2023-11-01 19:03:16.672,305
0.0,0.0,0.006692851,0.0,25,1627200,False,0.0,2023-11-01 19:03:16.672,305
0.0,0.0,0.006692851,0.0,26,1627200,False,0.0,2023-11-01 19:03:16.672,305
0.0,0.0,0.006692851,0.0,27,1627200,False,0.0,2023-11-01 19:03:16.672,305
0.0,0.0,0.006692851,0.0,28,1627200,False,0.0,2023-11-01 19:03:16.672,305
0.0,0.0,0.006692851,0.0,29,1627200,False,0.0,2023-11-01 19:03:16.672,305
0.0,0.0,0.006692851,0.0,30,1627200,False,0.0,2023-11-01 19:03:16.672,305
0.0,0.0,0.006692851,0.0,31,1627200,False,0.0,2023-11-01 19:03:16.672,305
0.0011697261,0.0011028907,0.0067710658,8.124526e-06,0,1634400,True,0.010529386,2023-11-02 19:03:22.144,306
0.958499,0.49873382,0.9898992,0.5371163,1,1634400,True,696.1027,2023-11-02 19:03:22.144,306
0.0,0.0,0.006692851,0.0,2,1634400,False,0.0,2023-11-02 19:03:22.144,306
0.6278557,0.04524836,0.78220403,0.038506266,3,1634400,True,49.90412,2023-11-02 19:03:22.144,306
0.5892307,0.13018191,0.709366,0.10046841,4,1634400,True,130.20706,2023-11-02 19:03:22.144,306
0.896678,0.20924899,0.9814176,0.22342189,5,1634400,True,289.55478,2023-11-02 19:03:22.144,306
0.0,0.0,0.006692851,0.0,6,1634400,False,0.0,2023-11-02 19:03:22.144,306
0.0,0.0,0.006692851,0.0,7,1634400,False,0.0,2023-11-02 19:03:22.144,306
0.16307837,0.011711469,0.033271503,0.0004239282,8,1634400,True,0.549411,2023-11-02 19:03:22.144,306
0.22002631,0.011175944,0.057338387,0.0006971692,9,1634400,True,0.9035314,2023-11-02 19:03:22.144,306
0.0,0.0,0.006692851,0.0,10,1634400,False,0.0,2023-11-02 19:03:22.144,306
0.92748547,0.09259667,0.98627687,0.09935798,11,1634400,True,128.76794,2023-11-02 19:03:22.144,306
0.0,0.0,0.006692851,0.0,12,1634400,False,0.0,2023-11-02 19:03:22.144,306
0.0,0.0,0.006692851,0.0,13,1634400,False,0.0,2023-11-02 19:03:22.144,306
0.0,0.0,0.006692851,0.0,14,1634400,False,0.0,2023-11-02 19:03:22.144,306
0.0,0.0,0.006692851,0.0,15,1634400,False,0.0,2023-11-02 19:03:22.144,306
0.0,0.0,0.006692851,0.0,16,1634400,False,0.0,2023-11-02 19:03:22.144,306
0.0,0.0,0.006692851,0.0,17,1634400,False,0.0,2023-11-02 19:03:22.144,306
0.0,0.0,0.006692851,0.0,18,1634400,False,0.0,2023-11-02 19:03:22.144,306
0.0,0.0,0.006692851,0.0,19,1634400,False,0.0,2023-11-02 19:03:22.144,306
0.0,0.0,0.006692851,0.0,20,1634400,False,0.0,2023-11-02 19:03:22.144,306
0.0,0.0,0.006692851,0.0,21,1634400,False,0.0,2023-11-02 19:03:22.144,306
0.0,0.0,0.006692851,0.0,22,1634400,False,0.0,2023-11-02 19:03:22.144,306
0.0,0.0,0.006692851,0.0,23,1634400,False,0.0,2023-11-02 19:03:22.144,306
0.0,0.0,0.006692851,0.0,24,1634400,False,0.0,2023-11-02 19:03:22.144,306
0.0,0.0,0.006692851,0.0,25,1634400,False,0.0,2023-11-02 19:03:22.144,306
0.0,0.0,0.006692851,0.0,26,1634400,False,0.0,2023-11-02 19:03:22.144,306
0.0,0.0,0.006692851,0.0,27,1634400,False,0.0,2023-11-02 19:03:22.144,306
0.0,0.0,0.006692851,0.0,28,1634400,False,0.0,2023-11-02 19:03:22.144,306
0.0,0.0,0.006692851,0.0,29,1634400,False,0.0,2023-11-02 19:03:22.144,306
0.0,0.0,0.006692851,0.0,30,1634400,False,0.0,2023-11-02 19:03:22.144,306
0.0,0.0,0.006692851,0.0,31,1634400,False,0.0,2023-11-02 19:03:22.144,306
0.0011720152,0.0011051525,0.0067712194,8.055257e-06,0,1641600,True,0.010439614,2023-11-03 19:03:27.616,307
0.95948005,0.52194244,0.9899969,0.5562202,1,1641600,True,720.8613,2023-11-03 19:03:27.616,307
0.0,0.0,0.006692851,0.0,2,1641600,False,0.0,2023-11-03 19:03:27.616,307
0.64237815,0.04167399,0.80593055,0.03615372,3,1641600,True,46.85522,2023-11-03 19:03:27.616,307
0.65057206,0.08906648,0.8184262,0.07846647,4,1641600,True,101.69254,2023-11-03 19:03:27.616,307
0.89798594,0.21683374,0.9816545,0.22912675,5,1641600,True,296.9483,2023-11-03 19:03:27.616,307
0.0,0.0,0.006692851,0.0,6,1641600,False,0.0,2023-11-03 19:03:27.616,307
0.0,0.0,0.006692851,0.0,7,1641600,False,0.0,2023-11-03 19:03:27.616,307
0.30801266,0.027530873,0.12787569,0.0037896424,8,1641600,True,4.911377,2023-11-03 19:03:27.616,307
0.21983941,0.011165942,0.057237443,0.00068796426,9,1641600,True,0.8916017,2023-11-03 19:03:27.616,307
0.0,0.0,0.006692851,0.0,10,1641600,False,0.0,2023-11-03 19:03:27.616,307
0.8834072,0.09068135,0.97883624,0.095547274,11,1641600,True,123.82927,2023-11-03 19:03:27.616,307
0.0,0.0,0.006692851,0.0,12,1641600,False,0.0,2023-11-03 19:03:27.616,307
0.0,0.0,0.006692851,0.0,13,1641600,False,0.0,2023-11-03 19:03:27.616,307
0.0,0.0,0.006692851,0.0,14,1641600,False,0.0,2023-11-03 19:03:27.616,307
0.0,0.0,0.006692851,0.0,15,1641600,False,0.0,2023-11-03 19:03:27.616,307
0.0,0.0,0.006692851,0.0,16,1641600,False,0.0,2023-11-03 19:03:27.616,307
0.0,0.0,0.006692851,0.0,17,1641600,False,0.0,2023-11-03 19:03:27.616,307
0.0,0.0,0.006692851,0.0,18,1641600,False,0.0,2023-11-03 19:03:27.616,307
0.0,0.0,0.006692851,0.0,19,1641600,False,0.0,2023-11-03 19:03:27.616,307
0.0,0.0,0.006692851,0.0,20,1641600,False,0.0,2023-11-03 19:03:27.616,307
0.0,0.0,0.006692851,0.0,21,1641600,False,0.0,2023-11-03 19:03:27.616,307
0.0,0.0,0.006692851,0.0,22,1641600,False,0.0,2023-11-03 19:03:27.616,307
0.0,0.0,0.006692851,0.0,23,1641600,False,0.0,2023-11-03 19:03:27.616,307
0.0,0.0,0.006692851,0.0,24,1641600,False,0.0,2023-11-03 19:03:27.616,307
0.0,0.0,0.006692851,0.0,25,1641600,False,0.0,2023-11-03 19:03:27.616,307
0.0,0.0,0.006692851,0.0,26,1641600,False,0.0,2023-11-03 19:03:27.616,307
0.0,0.0,0.006692851,0.0,27,1641600,False,0.0,2023-11-03 19:03:27.616,307
0.0,0.0,0.006692851,0.0,28,1641600,False,0.0,2023-11-03 19:03:27.616,307
0.0,0.0,0.006692851,0.0,29,1641600,False,0.0,2023-11-03 19:03:27.616,307
0.0,0.0,0.006692851,0.0,30,1641600,False,0.0,2023-11-03 19:03:27.616,307
0.0,0.0,0.006692851,0.0,31,1641600,False,0.0,2023-11-03 19:03:27.616,307
0.0011058211,0.0010413094,0.0067667696,7.738319e-06,0,1648800,True,0.010028862,2023-11-04 19:03:33.088,308
0.9403795,0.52467597,0.9879169,0.5692421,1,1648800,True,737.73785,2023-11-04 19:03:33.088,308
0.0,0.0,0.006692851,0.0,2,1648800,False,0.0,2023-11-04 19:03:33.088,308
0.641822,0.034602404,0.8050592,0.030592822,3,1648800,True,39.648296,2023-11-04 19:03:33.088,308
0.64669544,0.08139525,0.812594,0.07263704,4,1648800,True,94.137596,2023-11-04 19:03:33.088,308
0.88334894,0.2084128,0.97882414,0.2240343,5,1648800,True,290.34845,2023-11-04 19:03:33.088,308
0.0,0.0,0.006692851,0.0,6,1648800,False,0.0,2023-11-04 19:03:33.088,308
0.0,0.0,0.006692851,0.0,7,1648800,False,0.0,2023-11-04 19:03:33.088,308
0.31150264,0.047448963,0.13181864,0.0068689287,8,1648800,True,8.902132,2023-11-04 19:03:33.088,308
0.26510614,0.0134449005,0.08715019,0.001286801,9,1648800,True,1.6676941,2023-11-04 19:03:33.088,308
0.0,0.0,0.006692851,0.0,10,1648800,False,0.0,2023-11-04 19:03:33.088,308
0.8687412,0.088978425,0.97557485,0.09533025,11,1648800,True,123.54801,2023-11-04 19:03:33.088,308
0.0,0.0,0.006692851,0.0,12,1648800,False,0.0,2023-11-04 19:03:33.088,308
0.0,0.0,0.006692851,0.0,13,1648800,False,0.0,2023-11-04 19:03:33.088,308
0.0,0.0,0.006692851,0.0,14,1648800,False,0.0,2023-11-04 19:03:33.088,308
0.0,0.0,0.006692851,0.0,15,1648800,False,0.0,2023-11-04 19:03:33.088,308
0.0,0.0,0.006692851,0.0,16,1648800,False,0.0,2023-11-04 19:03:33.088,308
0.0,0.0,0.006692851,0.0,17,1648800,False,0.0,2023-11-04 19:03:33.088,308
0.0,0.0,0.006692851,0.0,18,1648800,False,0.0,2023-11-04 19:03:33.088,308
0.0,0.0,0.006692851,0.0,19,1648800,False,0.0,2023-11-04 19:03:33.088,308
0.0,0.0,0.006692851,0.0,20,1648800,False,0.0,2023-11-04 19:03:33.088,308
0.0,0.0,0.006692851,0.0,21,1648800,False,0.0,2023-11-04 19:03:33.088,308
0.0,0.0,0.006692851,0.0,22,1648800,False,0.0,2023-11-04 19:03:33.088,308
0.0,0.0,0.006692851,0.0,23,1648800,False,0.0,2023-11-04 19:03:33.088,308
0.0,0.0,0.006692851,0.0,24,1648800,False,0.0,2023-11-04 19:03:33.088,308
0.0,0.0,0.006692851,0.0,25,1648800,False,0.0,2023-11-04 19:03:33.088,308
0.0,0.0,0.006692851,0.0,26,1648800,False,0.0,2023-11-04 19:03:33.088,308
0.0,0.0,0.006692851,0.0,27,1648800,False,0.0,2023-11-04 19:03:33.088,308
0.0,0.0,0.006692851,0.0,28,1648800,False,0.0,2023-11-04 19:03:33.088,308
0.0,0.0,0.006692851,0.0,29,1648800,False,0.0,2023-11-04 19:03:33.088,308
0.0,0.0,0.006692851,0.0,30,1648800,False,0.0,2023-11-04 19:03:33.088,308
0.0,0.0,0.006692851,0.0,31,1648800,False,0.0,2023-11-04 19:03:33.088,308
0.0011100274,0.0010455225,0.0067670518,8.048896e-06,0,1656000,True,0.01043137,2023-11-05 19:03:38.560,309
0.89963245,0.52778065,0.9819488,0.5895841,1,1656000,True,764.101,2023-11-05 19:03:38.560,309
0.0,0.0,0.006692851,0.0,2,1656000,False,0.0,2023-11-05 19:03:38.560,309
0.5077957,0.05520818,0.5194794,0.032626856,3,1656000,True,42.284405,2023-11-05 19:03:38.560,309
0.6454707,0.078466825,0.81072176,0.07237047,4,1656000,True,93.79213,2023-11-05 19:03:38.560,309
0.88365823,0.1793867,0.9788881,0.1997684,5,1656000,True,258.89984,2023-11-05 19:03:38.560,309
0.0,0.0,0.006692851,0.0,6,1656000,False,0.0,2023-11-05 19:03:38.560,309
0.0,0.0,0.006692851,0.0,7,1656000,False,0.0,2023-11-05 19:03:38.560,309
0.32644907,0.059843935,0.14988422,0.010204214,8,1656000,True,13.224661,2023-11-05 19:03:38.560,309
0.267031,0.013543587,0.08869372,0.0013665642,9,1656000,True,1.7710673,2023-11-05 19:03:38.560,309
0.0,0.0,0.006692851,0.0,10,1656000,False,0.0,2023-11-05 19:03:38.560,309
0.8704907,0.08472457,0.9759882,0.09407135,11,1656000,True,121.91647,2023-11-05 19:03:38.560,309
0.0,0.0,0.006692851,0.0,12,1656000,False,0.0,2023-11-05 19:03:38.560,309
0.0,0.0,0.006692851,0.0,13,1656000,False,0.0,2023-11-05 19:03:38.560,309
0.0,0.0,0.006692851,0.0,14,1656000,False,0.0,2023-11-05 19:03:38.560,309
0.0,0.0,0.006692851,0.0,15,1656000,False,0.0,2023-11-05 19:03:38.560,309
0.0,0.0,0.006692851,0.0,16,1656000,False,0.0,2023-11-05 19:03:38.560,309
0.0,0.0,0.006692851,0.0,17,1656000,False,0.0,2023-11-05 19:03:38.560,309
0.0,0.0,0.006692851,0.0,18,1656000,False,0.0,2023-11-05 19:03:38.560,309
0.0,0.0,0.006692851,0.0,19,1656000,False,0.0,2023-11-05 19:03:38.560,309
0.0,0.0,0.006692851,0.0,20,1656000,False,0.0,2023-11-05 19:03:38.560,309
0.0,0.0,0.006692851,0.0,21,1656000,False,0.0,2023-11-05 19:03:38.560,309
0.0,0.0,0.006692851,0.0,22,1656000,False,0.0,2023-11-05 19:03:38.560,309
0.0,0.0,0.006692851,0.0,23,1656000,False,0.0,2023-11-05 19:03:38.560,309
0.0,0.0,0.006692851,0.0,24,1656000,False,0.0,2023-11-05 19:03:38.560,309
0.0,0.0,0.006692851,0.0,25,1656000,False,0.0,2023-11-05 19:03:38.560,309
0.0,0.0,0.006692851,0.0,26,1656000,False,0.0,2023-11-05 19:03:38.560,309
0.0,0.0,0.006692851,0.0,27,1656000,False,0.0,2023-11-05 19:03:38.560,309
0.0,0.0,0.006692851,0.0,28,1656000,False,0.0,2023-11-05 19:03:38.560,309
0.0,0.0,0.006692851,0.0,29,1656000,False,0.0,2023-11-05 19:03:38.560,309
0.0,0.0,0.006692851,0.0,30,1656000,False,0.0,2023-11-05 19:03:38.560,309
0.0,0.0,0.006692851,0.0,31,1656000,False,0.0,2023-11-05 19:03:38.560,309
0.0010950415,0.0010306365,0.006766042,7.969234e-06,0,1663200,True,0.010328127,2023-11-06 19:03:44.032,310
0.89511824,0.49499646,0.98113096,0.5550159,1,1663200,True,719.30066,2023-11-06 19:03:44.032,310
0.0,0.0,0.006692851,0.0,2,1663200,False,0.0,2023-11-06 19:03:44.032,310
0.6670166,0.071009785,0.84159803,0.068296626,3,1663200,True,88.512436,2023-11-06 19:03:44.032,310
0.7598403,0.10405932,0.9307587,0.11068645,4,1663200,True,143.44965,2023-11-06 19:03:44.032,310
0.8762644,0.16630365,0.9773048,0.18574117,5,1663200,True,240.72057,2023-11-06 19:03:44.032,310
0.0,0.0,0.006692851,0.0,6,1663200,False,0.0,2023-11-06 19:03:44.032,310
0.0,0.0,0.006692851,0.0,7,1663200,False,0.0,2023-11-06 19:03:44.032,310
0.33641905,0.060885236,0.16303606,0.0113441525,8,1663200,True,14.702022,2023-11-06 19:03:44.032,310
0.26539358,0.013460794,0.08737913,0.0013441717,9,1663200,True,1.7420467,2023-11-06 19:03:44.032,310
0.0,0.0,0.006692851,0.0,10,1663200,False,0.0,2023-11-06 19:03:44.032,310
0.87456095,0.06001281,0.9769239,0.06700096,11,1663200,True,86.83325,2023-11-06 19:03:44.032,310
0.0,0.0,0.006692851,0.0,12,1663200,False,0.0,2023-11-06 19:03:44.032,310
0.101621866,0.026159918,0.018274926,0.0005463467,13,1663200,True,0.70806533,2023-11-06 19:03:44.032,310
0.0,0.0,0.006692851,0.0,14,1663200,False,0.0,2023-11-06 19:03:44.032,310
0.0,0.0,0.006692851,0.0,15,1663200,False,0.0,2023-11-06 19:03:44.032,310
0.0,0.0,0.006692851,0.0,16,1663200,False,0.0,2023-11-06 19:03:44.032,310
0.0,0.0,0.006692851,0.0,17,1663200,False,0.0,2023-11-06 19:03:44.032,310
0.0,0.0,0.006692851,0.0,18,1663200,False,0.0,2023-11-06 19:03:44.032,310
0.002051407,0.0020814606,0.0068306183,1.6248174e-05,19,1663200,True,0.021057634,2023-11-06 19:03:44.032,310
0.0,0.0,0.006692851,0.0,20,1663200,False,0.0,2023-11-06 19:03:44.032,310
0.0,0.0,0.006692851,0.0,21,1663200,False,0.0,2023-11-06 19:03:44.032,310
0.0,0.0,0.006692851,0.0,22,1663200,False,0.0,2023-11-06 19:03:44.032,310
0.0,0.0,0.006692851,0.0,23,1663200,False,0.0,2023-11-06 19:03:44.032,310
0.0,0.0,0.006692851,0.0,24,1663200,False,0.0,2023-11-06 19:03:44.032,310
0.0,0.0,0.006692851,0.0,25,1663200,False,0.0,2023-11-06 19:03:44.032,310
0.0,0.0,0.006692851,0.0,26,1663200,False,0.0,2023-11-06 19:03:44.032,310
0.0,0.0,0.006692851,0.0,27,1663200,False,0.0,2023-11-06 19:03:44.032,310
0.0,0.0,0.006692851,0.0,28,1663200,False,0.0,2023-11-06 19:03:44.032,310
0.0,0.0,0.006692851,0.0,29,1663200,False,0.0,2023-11-06 19:03:44.032,310
0.0,0.0,0.006692851,0.0,30,1663200,False,0.0,2023-11-06 19:03:44.032,310
0.0,0.0,0.006692851,0.0,31,1663200,False,0.0,2023-11-06 19:03:44.032,310
0.0010796606,0.0010148638,0.0067650108,7.8284775e-06,0,1670400,True,0.010145707,2023-11-07 19:03:49.504,311
0.89741755,0.4945377,0.98155195,0.55349505,1,1670400,True,717.3296,2023-11-07 19:03:49.504,311
0.0,0.0,0.006692851,0.0,2,1670400,False,0.0,2023-11-07 19:03:49.504,311
0.667705,0.071130596,0.8425135,0.06833361,3,1670400,True,88.56036,2023-11-07 19:03:49.504,311
0.7705076,0.105128005,0.93732554,0.11235953,4,1670400,True,145.61797,2023-11-07 19:03:49.504,311
